n_features,n_classes,min_pair_class_frac_hard,centroid_hard,centroid_soft,pooled_hard,pooled_soft,pair_hard,pair_soft,diag_hard,diag_soft,cov_logodds,ovr,contrastive,seed
8,5,0.25368551899681485,0.9047619047619048,0.9047619047619048,0.9285714285714287,0.9761904761904763,0.9285714285714287,0.9761904761904763,0.9523809523809524,0.9761904761904763,0.9761904761904763,0.9285714285714287,1.0,13
8,5,0.3549611270190627,0.7857142857142858,0.9047619047619048,0.9761904761904763,0.9285714285714287,0.9761904761904763,0.9761904761904763,0.880952380952381,0.9285714285714287,0.9523809523809524,0.9285714285714287,1.0,13
8,5,0.1376613277066504,0.8333333333333335,0.9285714285714287,0.9523809523809524,0.9761904761904763,0.9761904761904763,1.0,0.9047619047619048,0.9523809523809524,0.9285714285714287,0.9523809523809524,1.0,13
8,5,0.39839991443830214,0.8571428571428572,0.9047619047619048,0.8333333333333335,0.9047619047619048,1.0,0.9285714285714287,0.9761904761904763,0.9761904761904763,0.8571428571428572,0.9761904761904763,1.0,13
8,5,0.4322368166860771,0.9047619047619048,0.9047619047619048,0.9523809523809524,0.9761904761904763,0.9523809523809524,0.9761904761904763,0.9523809523809524,0.9761904761904763,1.0,0.9761904761904763,1.0,13
8,5,0.3666082327537154,0.9047619047619048,0.8571428571428572,0.9047619047619048,0.9761904761904763,0.9285714285714287,0.9761904761904763,0.8571428571428572,0.9047619047619048,0.9761904761904763,0.9523809523809524,1.0,13
8,5,0.20556148209163377,0.8095238095238096,0.880952380952381,0.9761904761904763,0.9761904761904763,0.9761904761904763,1.0,0.9523809523809524,0.9523809523809524,0.880952380952381,0.9523809523809524,1.0,13
8,5,0.33925038921492334,0.9761904761904763,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,14
8,5,0.49271420801188653,0.8571428571428572,0.8571428571428572,1.0,0.9761904761904763,1.0,0.9761904761904763,0.9761904761904763,0.9761904761904763,0.9761904761904763,1.0,1.0,14
8,5,0.4463161166818239,0.9285714285714287,0.8571428571428572,1.0,1.0,1.0,1.0,1.0,1.0,0.9761904761904763,1.0,1.0,14
8,5,0.401869685054142,0.9761904761904763,0.9523809523809524,1.0,1.0,1.0,1.0,0.9761904761904763,0.9523809523809524,1.0,0.9761904761904763,1.0,14
8,5,0.42230915222759574,0.9047619047619048,0.9285714285714287,0.9523809523809524,1.0,0.9761904761904763,1.0,0.9523809523809524,0.9523809523809524,1.0,1.0,1.0,14
8,5,0.3311584053999241,0.9761904761904763,0.9047619047619048,1.0,1.0,1.0,1.0,0.9761904761904763,0.9285714285714287,1.0,1.0,1.0,14
8,5,0.3080997746243679,0.9285714285714287,0.9523809523809524,0.9761904761904763,0.9761904761904763,0.9761904761904763,0.9761904761904763,0.9523809523809524,0.9523809523809524,1.0,0.9761904761904763,1.0,14
8,5,0.3202375397118346,0.9523809523809524,1.0,0.9761904761904763,1.0,0.9761904761904763,0.9761904761904763,0.9523809523809524,0.9761904761904763,1.0,1.0,1.0,14
8,5,0.27089220846327644,0.9761904761904763,0.9523809523809524,0.9761904761904763,0.9761904761904763,0.9761904761904763,1.0,1.0,0.9761904761904763,0.9047619047619048,1.0,1.0,15
8,5,0.2763050223140634,0.880952380952381,0.9523809523809524,1.0,0.9761904761904763,1.0,1.0,0.880952380952381,0.9523809523809524,0.9047619047619048,1.0,1.0,15
8,5,0.26299077545330257,0.9047619047619048,0.9047619047619048,0.7619047619047621,0.9285714285714287,0.8333333333333335,0.9047619047619048,0.8333333333333335,0.9285714285714287,0.8571428571428572,0.880952380952381,0.9761904761904763,15
8,5,0.4230791346083922,0.9761904761904763,0.9761904761904763,0.9523809523809524,0.9761904761904763,0.9761904761904763,0.9761904761904763,1.0,0.9761904761904763,0.880952380952381,0.9523809523809524,1.0,15
8,5,0.3431457385991759,0.880952380952381,0.9285714285714287,0.9285714285714287,0.9761904761904763,0.9047619047619048,0.9761904761904763,0.9047619047619048,0.9523809523809524,0.9523809523809524,0.9047619047619048,0.9761904761904763,15
8,5,0.4502053798686528,0.9761904761904763,0.9285714285714287,0.9761904761904763,0.9761904761904763,0.9761904761904763,0.9761904761904763,1.0,0.9285714285714287,1.0,0.9761904761904763,1.0,15
8,5,0.383168977943469,0.9047619047619048,0.9047619047619048,0.9047619047619048,0.9047619047619048,0.9285714285714287,0.9285714285714287,0.9285714285714287,0.9047619047619048,0.9285714285714287,0.9285714285714287,0.9761904761904763,15
8,5,0.27636168253908017,0.9523809523809524,0.9523809523809524,1.0,1.0,0.9761904761904763,1.0,0.9761904761904763,0.9761904761904763,0.9047619047619048,1.0,1.0,15
8,5,0.2740880752875727,0.8333333333333335,0.8333333333333335,0.9047619047619048,0.9761904761904763,0.9047619047619048,1.0,0.8333333333333335,0.9047619047619048,0.9761904761904763,0.9761904761904763,1.0,16
8,5,0.2016137271105832,0.9761904761904763,0.9761904761904763,0.9523809523809524,0.9761904761904763,0.9047619047619048,0.9523809523809524,1.0,0.9761904761904763,0.9523809523809524,0.9523809523809524,1.0,16
8,5,0.41615815585409854,0.880952380952381,0.9047619047619048,0.9761904761904763,0.9761904761904763,1.0,0.9761904761904763,0.9047619047619048,0.9523809523809524,0.9523809523809524,1.0,1.0,16
8,5,0.3375687093846196,0.9285714285714287,0.8571428571428572,0.9523809523809524,0.9523809523809524,0.9523809523809524,0.9761904761904763,0.9285714285714287,0.9523809523809524,0.9761904761904763,0.9523809523809524,1.0,16
8,5,0.33223353542943923,0.9523809523809524,0.9523809523809524,0.9761904761904763,0.9761904761904763,0.9761904761904763,0.9761904761904763,0.9285714285714287,0.9761904761904763,0.9523809523809524,1.0,1.0,16
8,5,0.298953527244061,0.9285714285714287,0.9285714285714287,0.9761904761904763,0.9761904761904763,0.9761904761904763,0.9761904761904763,0.9047619047619048,0.9285714285714287,0.9761904761904763,0.9761904761904763,1.0,16
8,5,0.33094207050723445,0.9761904761904763,0.9761904761904763,1.0,0.9761904761904763,1.0,0.9761904761904763,0.9761904761904763,0.9761904761904763,0.9523809523809524,0.9761904761904763,1.0,16
8,5,0.2105394581104045,0.9047619047619048,0.9285714285714287,1.0,1.0,0.9523809523809524,1.0,0.9761904761904763,0.9761904761904763,0.9523809523809524,0.9761904761904763,1.0,16
8,5,0.34028432810352105,0.8095238095238096,0.8095238095238096,0.8571428571428572,0.9761904761904763,0.8333333333333335,0.9761904761904763,0.9047619047619048,0.9523809523809524,1.0,0.9761904761904763,1.0,17
8,5,0.4490693054650009,0.9523809523809524,0.9523809523809524,0.9761904761904763,1.0,0.9761904761904763,1.0,0.9047619047619048,0.9285714285714287,1.0,0.9761904761904763,1.0,17
8,5,0.23988021499124718,0.9761904761904763,0.9523809523809524,0.9761904761904763,0.9761904761904763,0.9761904761904763,0.9761904761904763,1.0,1.0,0.9761904761904763,1.0,1.0,17
8,5,0.3951631170330129,0.9523809523809524,0.9523809523809524,1.0,1.0,1.0,1.0,0.9761904761904763,0.9761904761904763,0.9761904761904763,1.0,1.0,17
8,5,0.2798558031010999,0.7619047619047621,0.8571428571428572,0.8333333333333335,0.9285714285714287,0.8571428571428572,0.9285714285714287,0.7857142857142858,0.9285714285714287,1.0,0.8095238095238096,1.0,17
8,5,0.41012747012947964,0.9523809523809524,0.9761904761904763,0.9761904761904763,1.0,1.0,1.0,1.0,1.0,0.9761904761904763,1.0,1.0,17
8,5,0.2811907370845514,0.9523809523809524,0.9523809523809524,0.9761904761904763,0.9761904761904763,1.0,1.0,0.9761904761904763,0.9761904761904763,0.9761904761904763,1.0,1.0,17
8,5,0.25655790603549977,0.8333333333333335,0.7857142857142858,0.9761904761904763,0.9761904761904763,0.9047619047619048,0.9047619047619048,0.8333333333333335,0.7857142857142858,0.9761904761904763,0.9523809523809524,1.0,17
8,5,0.4395228260355999,0.9285714285714287,0.9523809523809524,1.0,0.9761904761904763,0.9761904761904763,0.9761904761904763,0.9761904761904763,0.9761904761904763,0.9761904761904763,0.9761904761904763,1.0,18
8,5,0.21261228957251607,0.9523809523809524,0.9761904761904763,1.0,1.0,0.9761904761904763,1.0,0.9761904761904763,0.9761904761904763,1.0,1.0,1.0,18
8,5,0.2964647638525041,0.9761904761904763,0.9523809523809524,0.9523809523809524,0.9761904761904763,0.9523809523809524,0.9523809523809524,0.9761904761904763,1.0,0.9761904761904763,0.9761904761904763,1.0,18
8,5,0.22768486192987675,0.8571428571428572,0.8571428571428572,0.9285714285714287,0.9285714285714287,0.9285714285714287,0.9285714285714287,0.8571428571428572,0.8571428571428572,0.9761904761904763,0.9285714285714287,0.9761904761904763,18
8,5,0.39327401848266114,0.9761904761904763,0.9285714285714287,0.9285714285714287,0.9761904761904763,0.9523809523809524,1.0,0.9761904761904763,0.9761904761904763,0.9761904761904763,1.0,1.0,18
8,5,0.2814728009621921,0.9523809523809524,0.9761904761904763,0.9523809523809524,0.9761904761904763,0.9523809523809524,0.9523809523809524,0.9047619047619048,0.9285714285714287,0.9523809523809524,0.9047619047619048,1.0,18
8,5,0.35342558266200474,0.9523809523809524,0.9761904761904763,1.0,1.0,1.0,1.0,0.9761904761904763,0.9761904761904763,1.0,1.0,1.0,18
8,5,0.4841425160965211,1.0,1.0,0.9761904761904763,1.0,0.9761904761904763,1.0,1.0,1.0,1.0,1.0,1.0,18
8,5,0.4857869939843507,0.9047619047619048,0.9047619047619048,0.9285714285714287,1.0,0.9285714285714287,1.0,0.9761904761904763,0.9761904761904763,1.0,0.9761904761904763,1.0,19
8,5,0.4631608871491588,0.9285714285714287,0.9285714285714287,0.9285714285714287,0.9761904761904763,1.0,1.0,0.9761904761904763,0.9761904761904763,0.9761904761904763,1.0,1.0,19
8,5,0.39114144747639057,0.8571428571428572,0.9047619047619048,0.9285714285714287,0.9761904761904763,0.9285714285714287,0.9285714285714287,0.8571428571428572,0.8333333333333335,0.9761904761904763,0.9047619047619048,0.9761904761904763,19
8,5,0.36635996080927047,0.8095238095238096,0.8095238095238096,0.9285714285714287,1.0,0.9285714285714287,0.9761904761904763,0.880952380952381,0.9285714285714287,1.0,0.9761904761904763,1.0,19
8,5,0.24299096357615282,0.9047619047619048,0.9047619047619048,0.9523809523809524,1.0,0.9047619047619048,0.9761904761904763,0.9761904761904763,0.9285714285714287,1.0,1.0,1.0,19
8,5,0.3836046510787729,0.7380952380952381,0.9047619047619048,0.9047619047619048,0.9761904761904763,0.8571428571428572,0.9761904761904763,0.7619047619047621,0.9761904761904763,0.9523809523809524,1.0,1.0,19
8,5,0.34825056693851253,0.9523809523809524,0.9285714285714287,1.0,0.9761904761904763,0.9761904761904763,1.0,0.9761904761904763,1.0,0.9523809523809524,0.9761904761904763,1.0,19
8,5,0.4333386028872625,0.9047619047619048,1.0,1.0,1.0,1.0,0.9761904761904763,0.9761904761904763,0.9761904761904763,0.9761904761904763,1.0,1.0,19
14,3,0.4652333394544917,0.9032967032967033,0.9120879120879121,0.9648351648351648,0.9912087912087912,0.9648351648351648,0.9912087912087912,0.9120879120879121,0.9428571428571428,0.9956043956043955,0.9912087912087912,1.0,0
14,3,0.4927898700471343,0.9076923076923077,0.9120879120879121,0.9648351648351648,0.9824175824175824,0.9648351648351648,0.9824175824175824,0.9516483516483516,0.9604395604395607,0.9956043956043955,0.9824175824175824,1.0,0
14,3,0.4971393408009402,0.9428571428571428,0.8989010989010989,0.9428571428571428,0.9956043956043955,0.9428571428571428,0.9956043956043955,0.9340659340659341,0.956043956043956,1.0,0.9956043956043955,1.0,0
14,3,0.4447177555882209,0.8197802197802198,0.8681318681318682,0.9076923076923077,0.9868131868131869,0.9076923076923077,0.956043956043956,0.8197802197802198,0.8681318681318682,0.9956043956043955,0.9780219780219781,1.0,0
14,3,0.4614019315818909,0.8813186813186813,0.8769230769230769,0.9296703296703297,0.9956043956043955,0.9296703296703297,0.9956043956043955,0.9604395604395607,0.9648351648351648,0.9956043956043955,0.9956043956043955,1.0,0
14,3,0.4479205514655643,0.9208791208791209,0.9120879120879121,0.9648351648351648,0.9956043956043955,0.9120879120879121,0.9956043956043955,0.9296703296703297,0.9340659340659341,0.9868131868131869,0.9780219780219781,1.0,0
14,3,0.46777512182760916,0.9516483516483516,0.9736263736263736,0.9076923076923077,0.956043956043956,0.9076923076923077,0.956043956043956,0.9648351648351648,0.9824175824175824,0.9956043956043955,0.956043956043956,1.0,0
14,3,0.4942267512253035,0.8769230769230769,0.8945054945054945,0.9736263736263736,0.9956043956043955,0.9736263736263736,0.9956043956043955,0.9340659340659341,0.9428571428571428,1.0,0.9956043956043955,1.0,0
14,3,0.48777357752299894,0.9340659340659341,0.9692307692307693,0.9604395604395607,1.0,0.9604395604395607,1.0,0.9472527472527472,0.9516483516483516,1.0,1.0,1.0,1
14,3,0.48413428478920784,0.9252747252747253,0.9428571428571428,0.9340659340659341,0.9824175824175824,0.9340659340659341,0.9824175824175824,0.9516483516483516,0.956043956043956,0.9956043956043955,0.9824175824175824,0.9956043956043955,1
14,3,0.49086137417570386,0.8549450549450549,0.8637362637362638,0.9780219780219781,0.9956043956043955,0.9868131868131869,0.9956043956043955,0.9296703296703297,0.9516483516483516,0.9956043956043955,0.9912087912087912,0.9956043956043955,1
14,3,0.45873735534311155,0.9384615384615385,0.9428571428571428,0.9956043956043955,0.9868131868131869,0.9956043956043955,0.9868131868131869,0.9868131868131869,0.9736263736263736,0.9912087912087912,0.9780219780219781,0.9956043956043955,1
14,3,0.47708578323742445,0.9252747252747253,0.9296703296703297,0.9428571428571428,0.9516483516483516,0.9428571428571428,0.9516483516483516,0.9296703296703297,0.9428571428571428,0.9824175824175824,0.9648351648351648,1.0,1
14,3,0.43011034880666077,0.8989010989010989,0.9076923076923077,0.9604395604395607,0.9780219780219781,0.9604395604395607,0.9780219780219781,0.9472527472527472,0.9780219780219781,0.9956043956043955,0.9824175824175824,0.9956043956043955,1
14,3,0.3438561306833527,0.9164835164835166,0.9340659340659341,0.9912087912087912,0.9956043956043955,0.9956043956043955,1.0,0.9868131868131869,0.9912087912087912,0.9868131868131869,0.9956043956043955,0.9956043956043955,1
14,3,0.4647464582913297,0.9648351648351648,0.9648351648351648,0.9912087912087912,0.9956043956043955,0.9912087912087912,0.9956043956043955,0.9824175824175824,0.9824175824175824,0.9956043956043955,0.9956043956043955,0.9956043956043955,1
14,3,0.12646190141158173,0.7758241758241758,0.8769230769230769,0.9824175824175824,0.9912087912087912,0.9428571428571428,1.0,0.8021978021978022,0.9208791208791209,0.9912087912087912,0.9956043956043955,1.0,2
14,3,0.2798075296374402,0.8285714285714285,0.9032967032967033,0.8945054945054945,0.9648351648351648,0.9296703296703297,0.9736263736263736,0.8505494505494505,0.9208791208791209,0.9472527472527472,0.9296703296703297,1.0,2
14,3,0.36105007013383017,0.8461538461538461,0.8989010989010989,0.9736263736263736,0.9736263736263736,0.9736263736263736,0.9824175824175824,0.8461538461538461,0.9208791208791209,0.9956043956043955,0.9472527472527472,1.0,2
14,3,0.3091990132404698,0.8681318681318682,0.8945054945054945,0.9692307692307693,0.9824175824175824,0.9824175824175824,1.0,0.9120879120879121,0.956043956043956,0.9956043956043955,0.9780219780219781,1.0,2
14,3,0.4557253508072797,0.8813186813186813,0.9032967032967033,0.9868131868131869,0.9956043956043955,0.9736263736263736,0.9912087912087912,0.8989010989010989,0.9428571428571428,0.9956043956043955,0.9912087912087912,1.0,2
14,3,0.4128697467126088,0.7934065934065934,0.832967032967033,0.9824175824175824,0.9956043956043955,0.9824175824175824,0.9956043956043955,0.9296703296703297,0.956043956043956,0.9912087912087912,0.9956043956043955,1.0,2
14,3,0.21263695354903916,0.8725274725274725,0.9384615384615385,0.9428571428571428,0.9736263736263736,0.9340659340659341,0.9912087912087912,0.8637362637362638,0.9208791208791209,0.9780219780219781,0.956043956043956,1.0,2
14,3,0.246448552806728,0.8461538461538461,0.8637362637362638,0.9912087912087912,0.9912087912087912,0.9868131868131869,1.0,0.8813186813186813,0.9428571428571428,0.9956043956043955,0.9868131868131869,1.0,2
14,3,0.46675496229558044,0.9252747252747253,0.9604395604395607,0.9868131868131869,1.0,0.9868131868131869,1.0,0.9648351648351648,0.9868131868131869,1.0,1.0,1.0,3
14,3,0.4970219111952654,0.9384615384615385,0.9516483516483516,0.9956043956043955,0.9956043956043955,0.9956043956043955,0.9956043956043955,0.9956043956043955,0.9868131868131869,1.0,0.9956043956043955,1.0,3
14,3,0.4983440078903022,0.9296703296703297,0.9692307692307693,0.9252747252747253,0.9824175824175824,0.9252747252747253,0.9824175824175824,0.9692307692307693,0.9912087912087912,0.9868131868131869,0.9824175824175824,1.0,3
14,3,0.4599534669816865,0.9340659340659341,0.9428571428571428,0.9824175824175824,0.9956043956043955,0.9824175824175824,0.9956043956043955,0.9692307692307693,0.9912087912087912,0.9956043956043955,0.9956043956043955,1.0,3
14,3,0.4751407570572616,0.9428571428571428,0.9252747252747253,0.9780219780219781,0.9956043956043955,0.9780219780219781,0.9956043956043955,0.9736263736263736,0.9868131868131869,1.0,0.9956043956043955,1.0,3
14,3,0.48989562703732037,0.9384615384615385,0.9472527472527472,0.9736263736263736,0.9868131868131869,0.9736263736263736,0.9868131868131869,0.9164835164835166,0.9516483516483516,0.9956043956043955,0.9868131868131869,1.0,3
14,3,0.4965243976949558,0.9120879120879121,0.9296703296703297,0.956043956043956,0.9912087912087912,0.956043956043956,0.9956043956043955,0.9384615384615385,0.9736263736263736,1.0,0.9912087912087912,1.0,3
14,3,0.4961107654273399,0.9340659340659341,0.9120879120879121,0.9956043956043955,0.9824175824175824,0.9956043956043955,0.9824175824175824,0.9736263736263736,0.9516483516483516,0.9868131868131869,0.9868131868131869,1.0,3
14,3,0.3393060449874128,0.8901098901098902,0.8989010989010989,0.9780219780219781,0.9956043956043955,0.9824175824175824,0.9912087912087912,0.9692307692307693,0.9648351648351648,1.0,0.9956043956043955,1.0,4
14,3,0.46654998443943235,0.8857142857142857,0.8857142857142857,0.8857142857142857,0.9780219780219781,0.8857142857142857,0.9780219780219781,0.8857142857142857,0.9384615384615385,0.9912087912087912,0.9780219780219781,1.0,4
14,3,0.4661654912837554,0.9340659340659341,0.956043956043956,0.9868131868131869,1.0,0.9868131868131869,1.0,0.9384615384615385,0.9516483516483516,1.0,1.0,1.0,4
14,3,0.4863850793129477,0.9692307692307693,0.9692307692307693,0.9956043956043955,1.0,0.9956043956043955,1.0,0.9780219780219781,0.9736263736263736,1.0,1.0,1.0,4
14,3,0.4478790063006288,0.8945054945054945,0.8593406593406594,0.9736263736263736,0.9956043956043955,0.9736263736263736,0.9956043956043955,0.9736263736263736,0.9252747252747253,0.9956043956043955,0.9868131868131869,1.0,4
14,3,0.46484436088447045,0.9164835164835166,0.9340659340659341,0.9780219780219781,0.9780219780219781,0.9780219780219781,0.9780219780219781,0.8725274725274725,0.8945054945054945,0.9912087912087912,0.9780219780219781,1.0,4
14,3,0.38560408983560324,0.8989010989010989,0.8901098901098902,0.9912087912087912,1.0,0.9956043956043955,1.0,0.9868131868131869,0.9912087912087912,1.0,1.0,1.0,4
14,3,0.4566176129351689,0.956043956043956,0.956043956043956,0.9912087912087912,1.0,0.9912087912087912,1.0,0.9648351648351648,0.9296703296703297,1.0,1.0,1.0,4
14,3,0.38992844535970794,0.9252747252747253,0.9428571428571428,0.9516483516483516,0.9912087912087912,0.9692307692307693,1.0,0.9296703296703297,0.9516483516483516,0.9692307692307693,0.9648351648351648,1.0,5
14,3,0.44753152877727387,0.9208791208791209,0.9296703296703297,0.9516483516483516,0.9912087912087912,0.9516483516483516,0.9956043956043955,0.9516483516483516,0.9604395604395607,0.9956043956043955,0.9956043956043955,1.0,5
14,3,0.480560226113223,0.9384615384615385,0.956043956043956,0.9428571428571428,0.9912087912087912,0.9428571428571428,0.9912087912087912,0.9648351648351648,0.9648351648351648,0.9956043956043955,0.9912087912087912,1.0,5
14,3,0.471319372423336,0.9648351648351648,0.9648351648351648,0.9692307692307693,0.9956043956043955,0.9736263736263736,0.9956043956043955,0.9780219780219781,0.9868131868131869,1.0,0.9956043956043955,1.0,5
14,3,0.4003268535232403,0.9736263736263736,0.9780219780219781,0.9472527472527472,0.9868131868131869,0.9252747252747253,0.9868131868131869,0.9472527472527472,0.9604395604395607,0.9780219780219781,0.9516483516483516,1.0,5
14,3,0.47638900555342556,0.9032967032967033,0.9208791208791209,0.956043956043956,0.9868131868131869,0.956043956043956,0.9868131868131869,0.8153846153846154,0.9164835164835166,0.9956043956043955,0.9868131868131869,1.0,5
14,3,0.4864174327219795,0.9340659340659341,0.9604395604395607,0.956043956043956,0.9912087912087912,0.956043956043956,0.9912087912087912,0.8901098901098902,0.9516483516483516,0.9912087912087912,0.9912087912087912,1.0,5
14,3,0.46166954405901567,0.9076923076923077,0.9340659340659341,0.9868131868131869,0.9824175824175824,0.9824175824175824,0.9780219780219781,0.9384615384615385,0.9516483516483516,0.9868131868131869,0.9604395604395607,1.0,5
14,3,0.47542773977055747,0.9340659340659341,0.9428571428571428,0.9604395604395607,0.9956043956043955,0.9384615384615385,0.9912087912087912,0.9384615384615385,0.9296703296703297,0.9956043956043955,0.9780219780219781,1.0,6
14,3,0.24785096612552054,0.7802197802197802,0.8505494505494505,0.9340659340659341,0.9824175824175824,0.9472527472527472,0.9868131868131869,0.9384615384615385,0.9912087912087912,0.9736263736263736,0.9868131868131869,1.0,6
14,3,0.25380317610064235,0.7758241758241758,0.8681318681318682,0.9252747252747253,0.9736263736263736,0.956043956043956,0.9736263736263736,0.7846153846153847,0.8241758241758241,0.9780219780219781,0.9340659340659341,1.0,6
14,3,0.4511036950328032,0.7714285714285714,0.8109890109890111,1.0,1.0,0.9956043956043955,1.0,0.9868131868131869,0.9604395604395607,0.9956043956043955,1.0,1.0,6
14,3,0.3265619114063638,0.7098901098901099,0.8109890109890111,0.7978021978021977,0.9956043956043955,0.7714285714285714,0.9780219780219781,0.5384615384615385,0.8065934065934066,0.9868131868131869,0.956043956043956,1.0,6
14,3,0.4086186535301955,0.8813186813186813,0.8901098901098902,0.9648351648351648,0.9824175824175824,0.9692307692307693,0.9824175824175824,0.9604395604395607,0.9648351648351648,0.9912087912087912,0.9824175824175824,1.0,6
14,3,0.48687203346698077,0.8153846153846154,0.8769230769230769,0.9824175824175824,0.9912087912087912,0.9780219780219781,0.9956043956043955,0.9736263736263736,0.9912087912087912,0.9956043956043955,1.0,1.0,6
14,3,0.4564749372923275,0.832967032967033,0.8857142857142857,0.9340659340659341,0.9604395604395607,0.9208791208791209,0.9604395604395607,0.767032967032967,0.7538461538461538,0.9736263736263736,0.9296703296703297,1.0,6
14,3,0.46873079859854017,0.9736263736263736,0.9384615384615385,0.9912087912087912,0.9824175824175824,0.9912087912087912,0.9780219780219781,0.9472527472527472,0.8901098901098902,0.9912087912087912,0.9824175824175824,1.0,7
14,3,0.44179320535279865,0.8285714285714285,0.7802197802197802,0.9648351648351648,0.9868131868131869,0.9516483516483516,0.9912087912087912,0.8769230769230769,0.7934065934065934,1.0,0.9868131868131869,1.0,7
14,3,0.4556755676453142,0.8857142857142857,0.9120879120879121,0.8989010989010989,0.9472527472527472,0.9032967032967033,0.9428571428571428,0.8989010989010989,0.9340659340659341,0.9824175824175824,0.9472527472527472,1.0,7
14,3,0.4822308136526414,0.8549450549450549,0.8725274725274725,0.9428571428571428,0.8989010989010989,0.9428571428571428,0.8989010989010989,0.8197802197802198,0.7582417582417583,0.9868131868131869,0.8989010989010989,1.0,7
14,3,0.4628966350533151,0.6615384615384616,0.6879120879120879,0.8989010989010989,0.9736263736263736,0.8857142857142857,0.9736263736263736,0.8153846153846154,0.7890109890109891,0.9912087912087912,0.9736263736263736,1.0,7
14,3,0.47484463444401287,0.7538461538461538,0.7846153846153847,0.8945054945054945,0.9824175824175824,0.8945054945054945,0.9824175824175824,0.8945054945054945,0.9032967032967033,0.9912087912087912,0.9780219780219781,1.0,7
14,3,0.47220431732404233,0.9076923076923077,0.8813186813186813,0.8769230769230769,0.9604395604395607,0.8769230769230769,0.9692307692307693,0.6923076923076923,0.7318681318681319,0.9912087912087912,0.9604395604395607,1.0,7
14,3,0.44235239261451537,0.5032967032967033,0.5780219780219781,0.8989010989010989,0.9428571428571428,0.8989010989010989,0.9428571428571428,0.7406593406593407,0.8461538461538461,0.9780219780219781,0.9428571428571428,1.0,7
14,3,0.327203410596175,0.9208791208791209,0.9164835164835166,0.9868131868131869,0.9912087912087912,0.9736263736263736,0.9868131868131869,0.8945054945054945,0.8725274725274725,0.9912087912087912,0.9912087912087912,1.0,8
14,3,0.42613015070995774,0.9252747252747253,0.9340659340659341,0.9472527472527472,0.9956043956043955,0.9472527472527472,0.9956043956043955,0.8417582417582418,0.8593406593406594,1.0,0.9956043956043955,1.0,8
14,3,0.34429822946813693,0.8945054945054945,0.9296703296703297,0.9516483516483516,0.9956043956043955,0.9516483516483516,0.9956043956043955,0.8769230769230769,0.8813186813186813,0.9956043956043955,1.0,1.0,8
14,3,0.467778142211915,0.9428571428571428,0.9384615384615385,0.9912087912087912,1.0,0.9868131868131869,1.0,0.9076923076923077,0.9120879120879121,1.0,1.0,1.0,8
14,3,0.3820802953676766,0.9780219780219781,0.9516483516483516,0.9340659340659341,0.9736263736263736,0.9120879120879121,0.9692307692307693,0.9472527472527472,0.9472527472527472,0.9956043956043955,0.9736263736263736,1.0,8
14,3,0.48562733017966964,0.9252747252747253,0.9120879120879121,0.9692307692307693,0.9780219780219781,0.9692307692307693,0.9780219780219781,0.9252747252747253,0.9296703296703297,0.9912087912087912,0.9780219780219781,1.0,8
14,3,0.40783763339578055,0.9648351648351648,0.9780219780219781,0.9516483516483516,0.9912087912087912,0.9604395604395607,0.9912087912087912,0.9648351648351648,0.9692307692307693,1.0,0.9912087912087912,1.0,8
14,3,0.42883498638850737,0.9692307692307693,0.9912087912087912,0.9648351648351648,0.9912087912087912,0.9648351648351648,0.9956043956043955,0.9780219780219781,0.9956043956043955,1.0,0.9956043956043955,1.0,8
14,3,0.42531569245079953,0.9912087912087912,0.9868131868131869,0.9780219780219781,0.9824175824175824,0.9780219780219781,0.9824175824175824,0.9604395604395607,0.956043956043956,0.9956043956043955,0.9780219780219781,1.0,9
14,3,0.3907263171798198,0.9472527472527472,0.956043956043956,0.9208791208791209,0.9648351648351648,0.8989010989010989,0.9692307692307693,0.9384615384615385,0.9604395604395607,0.9868131868131869,0.956043956043956,1.0,9
14,3,0.4866312063464786,0.9252747252747253,0.9296703296703297,0.956043956043956,0.9692307692307693,0.956043956043956,0.9692307692307693,0.8769230769230769,0.8857142857142857,0.9736263736263736,0.9692307692307693,1.0,9
14,3,0.46604686460431066,0.8241758241758241,0.9164835164835166,0.9428571428571428,0.9604395604395607,0.9428571428571428,0.9604395604395607,0.9076923076923077,0.9252747252747253,0.9780219780219781,0.9736263736263736,1.0,9
14,3,0.43967102042276457,0.9252747252747253,0.9120879120879121,0.9736263736263736,0.9868131868131869,0.9824175824175824,0.9868131868131869,0.9604395604395607,0.9604395604395607,0.9956043956043955,0.9868131868131869,1.0,9
14,3,0.4435216369585991,0.956043956043956,0.9780219780219781,0.9428571428571428,0.9824175824175824,0.9428571428571428,0.9824175824175824,0.8373626373626375,0.8813186813186813,0.9912087912087912,0.9824175824175824,1.0,9
14,3,0.4217052677074604,0.9384615384615385,0.9736263736263736,0.9384615384615385,0.9692307692307693,0.9384615384615385,0.9692307692307693,0.9032967032967033,0.9472527472527472,0.9736263736263736,0.9692307692307693,1.0,9
14,3,0.4299251902969318,0.9340659340659341,0.9472527472527472,0.956043956043956,0.9692307692307693,0.956043956043956,0.9692307692307693,0.9692307692307693,0.956043956043956,0.9956043956043955,0.9692307692307693,1.0,9
